Date,Day,Week locator, Up to 1 hr , 1 to 2 hrs , 2 to 3 hrs , 3 to 4 hrs , 4 to 5 hrs , 5 to 6 hrs , 6 to <24 hours , 24 hours + , Subscribers ,Total Exc Sub,Comments
18/05/2020,Mon,7_2020/21, 7 , 1 , -   , -   , -   , 1 , 3 , -   , 2 ,10,
19/05/2020,Tue,7_2020/21, 7 , 1 , -   , -   , -   , 1 , -   , 3 , 2 ,10,
20/05/2020,Wed,7_2020/21, 9 , 3 , 3 , 3 , 1 , -   , 6 , -   , -   ,25,
21/05/2020,Thu,7_2020/21, 13 , 4 , 3 , -   , -   , -   , 6 , -   , 4 ,22,
22/05/2020,Fri,7_2020/21, 15 , 4 , 6 , -   , -   , -   , 6 , -   , 1 ,30,
23/05/2020,Sat,7_2020/21, 12 , 2 , 4 , -   , 1 , -   , -   , -   , 1 ,18,
24/05/2020,Sun,7_2020/21, 7 , 7 , 1 , -   , -   , -   , -   , -   , 2 ,13,
25/05/2020,Mon,8_2020/21, 7 , 3 , 5 , 5 , -   , -   , 1 , -   , 1 ,20,
26/05/2020,Tue,8_2020/21, 12 , 3 , 4 , 2 , -   , -   , 6 , -   , 3 ,24,
27/05/2020,Wed,8_2020/21, 8 , 8 , 3 , 1 , -   , -   , 3 , -   , 2 ,21,
28/05/2020,Thu,8_2020/21, 13 , 8 , 3 , -   , -   , -   , 5 , -   , 4 ,25,
29/05/2020,Fri,8_2020/21, 15 , 14 , 3 , 1 , 1 , 1 , 8 , -   , 1 ,42,
30/05/2020,Sat,8_2020/21, 9 , 6 , 4 , 3 , 1 , -   , 2 , -   , 2 ,23,
31/05/2020,Sun,8_2020/21, 8 , 2 , 4 , 1 , -   , -   , -   , -   , 2 ,13,
01/06/2020,Mon,9_2020/21, 7 , 3 , 2 , 3 , 1 , -   , 5 , -   , 6 ,15,
02/06/2020,Tue,9_2020/21, 13 , 3 , 4 , 3 , 2 , -   , 4 , -   , 2 ,27,
03/06/2020,Wed,9_2020/21, 16 , 6 , 1 , 2 , -   , -   , 8 , -   , -   ,33,
04/06/2020,Thu,9_2020/21, 11 , 6 , -   , 4 , -   , -   , 4 , 1 , 3 ,23,
05/06/2020,Fri,9_2020/21, 16 , 6 , 5 , -   , -   , 1 , 3 , -   , 4 ,27,
06/06/2020,Sat,9_2020/21, 18 , 31 , 22 , 5 , 1 , -   , -   , -   , 2 ,75,
07/06/2020,Sun,9_2020/21, 10 , 3 , 4 , -   , -   , -   , -   , -   , 2 ,15,
08/06/2020,Mon,10_2020/21, 10 , 2 , 2 , -   , -   , 1 , 2 , -   , 5 ,12,
09/06/2020,Tue,10_2020/21, 13 , 5 , 6 , 2 , 1 , -   , 4 , -   , 2 ,29,
10/06/2020,Wed,10_2020/21, 22 , 9 , 1 , 3 , 1 , -   , 5 , -   , 4 ,37,
11/06/2020,Thu,10_2020/21, 9 , 11 , 2 , -   , -   , -   , 5 , -   , 6 ,21,
12/06/2020,Fri,10_2020/21, 6 , 8 , 2 , 3 , 1 , -   , 5 , -   , 6 ,19,
13/06/2020,Sat,10_2020/21, 10 , 17 , 8 , 6 , 4 , 2 , 2 , -   , 1 ,48,
14/06/2020,Sun,10_2020/21, 9 , 9 , 8 , 8 , 5 , 1 , -   , -   , 3 ,37,
15/06/2020,Mon,11_2020/21, 77 , 84 , 64 , 22 , 6 , 2 , 8 , -   , 7 ,256,
16/06/2020,Tue,11_2020/21, 74 , 122 , 38 , 16 , 10 , 1 , 11 , -   , 5 ,267,
